,Unnamed: 0,track_id,track_name,popularity,available_markets,disc_number,duration_ms,explicit,track_number,href,album_id,album_name,album_release_date,album_type,album_total_tracks,artists_names,artists_ids,principal_artist_id,principal_artist_name,artist_genres,principal_artist_followers,acousticness,analysis_url,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,year,duration_min
6521,421,6ucR4KfvsBFWCMVFDvyKKl,Apologize,74,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,184400,FALSE,16,['href'],0V7TZQmJBgI81M9Z7GWxCI,Shock Value,4/2/2007 0:00,album,17,Timbaland;OneRepublic,5Y5TRrQiqgUO4S36tzjIRZ;5Pwc4xIPtQLFEnJriah9YJ,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,dance pop;pop;pop rap,2587976,0.0292,https://api.spotify.com/v1/audio-analysis/6ucR4KfvsBFWCMVFDvyKKl,0.653,0.604,0,8,0.097,-6.017,1,0.0278,118.016,4,0.101,2007,3.073333333
6522,422,6vrUTGn5p8IrfTZ0J6sIVM,Iris,75,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BW;BF;CV;CW;DM;FJ;GM;GD;GW;GY;LS;LR;MW;ML;FM;NA;NE;PG;SM;ST;SN;SC;SL;KN;SR;TL;TT;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,289906,FALSE,14,['href'],0UccZZgelTAbbk3OSPZymO,Greatest Hits Volume One - The Singles,11/6/2007 0:00,compilation,14,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,neo mellow;permanent wave;pop rock;post-grunge,2604082,0.00133,https://api.spotify.com/v1/audio-analysis/6vrUTGn5p8IrfTZ0J6sIVM,0.291,0.79,0.00000561,11,0.0811,-5.683,0,0.0363,155.667,3,0.513,2007,4.831766667
6523,423,4T6HLdP6OcAtqC6tGnQelG,Everything,72,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,212373,FALSE,9,['href'],3h4pyWRJIB9ZyRKXChbX22,Call Me Irresponsible,4/30/2007 0:00,album,13,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,adult standards;canadian pop;jazz pop;lounge,5974521,0.39,https://api.spotify.com/v1/audio-analysis/4T6HLdP6OcAtqC6tGnQelG,0.686,0.688,0.00000103,6,0.0924,-4.981,0,0.0254,123.125,4,0.493,2007,3.53955
6524,424,1fEGtTZjrjJW8eUeewnNJR,"Flightless Bird, American Mouth",70,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,241917,FALSE,12,['href'],3fzjXU2SSKero9gVMcPivX,The Shepherd's Dog,9/25/2007 0:00,album,12,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,acoustic pop;chamber pop;indie folk;indie rock;stomp and holler,1069198,0.827,https://api.spotify.com/v1/audio-analysis/1fEGtTZjrjJW8eUeewnNJR,0.369,0.403,0.0541,3,0.106,-7.996,1,0.0259,154.899,3,0.177,2007,4.03195
6525,425,5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,63,CA;US,1,170253,FALSE,1,['href'],6rsQnwaoJHxXJRCDBPkBRw,Favourite Worst Nightmare (Standard Version),4/24/2007 0:00,album,12,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,garage rock;modern rock;permanent wave;rock;sheffield indie,21309962,0.0000839,https://api.spotify.com/v1/audio-analysis/5rTIpPWeO0IL4HWlGWrz5G,0.421,0.98,0.00125,1,0.237,-4.229,1,0.212,165.193,4,0.435,2007,2.83755
6526,426,7fXhkARAtS66kxexMIAx8O,One More Chance / Stay with Me - Remix; 2007 Remaster,65,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BW;BF;CV;CW;DM;FJ;GM;GD;GW;HT;JM;LS;LR;MW;MV;ML;FM;NA;NE;PG;SM;ST;SN;SC;SL;KN;LC;VC;TL;TT;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,268706,TRUE,4,['href'],5XqEf16OrHdmMoNS1b6WDg,Greatest Hits,3/5/2007 0:00,compilation,17,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,east coast hip hop;gangster rap;hardcore hip hop;hip hop;rap,9215287,0.149,https://api.spotify.com/v1/audio-analysis/7fXhkARAtS66kxexMIAx8O,0.725,0.68,0,0,0.127,-6.037,1,0.224,90.964,4,0.695,2007,4.478433333
6527,427,0mYoKqA23wUUj7BTEgNzjg,Shawty (feat. T Pain),64,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,255413,TRUE,8,['href'],3NoUdjYUcUuRMpOzyapnYW,The Real Testament,8/6/2007 0:00,album,15,Plies;T-Pain,3jksrX4oBklxR78ft8gv3j;3aQeKQSyrW4qWr35idm0cy,3jksrX4oBklxR78ft8gv3j,Plies,dirty south rap;miami hip hop;southern hip hop;trap,1851917,0.0419,https://api.spotify.com/v1/audio-analysis/0mYoKqA23wUUj7BTEgNzjg,0.444,0.708,0,4,0.0775,-5.926,0,0.126,105.412,5,0.26,2007,4.256883333
6528,428,77BfOPXhlnNaSbg647qkx2,Pretty Handsome Awkward,65,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,215146,TRUE,2,['href'],2UTLJA4Rxsth81uNh4Q6ox,Lies for the Liars,5/18/2007 0:00,album,11,The Used,55VydwMyCuGcavwPuhutPL,55VydwMyCuGcavwPuhutPL,The Used,alternative metal;neon pop punk;pop emo;post-grunge;post-hardcore;screamo,1132314,0.00441,https://api.spotify.com/v1/audio-analysis/77BfOPXhlnNaSbg647qkx2,0.539,0.977,0,0,0.943,-3.738,1,0.0743,104.978,4,0.261,2007,3.585766667
6529,429,4cs6ORX8aKd6rtVdwAnnel,2am,63,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,299600,FALSE,4,['href'],2lKYJFAYLywsVOxLMRoAOe,Chronchitis,8/1/2007 0:00,album,17,Slightly Stoopid,6MxlVTY6PmY8Nyn16fvxtb,6MxlVTY6PmY8Nyn16fvxtb,Slightly Stoopid,reggae fusion;reggae rock,701396,0.00594,https://api.spotify.com/v1/audio-analysis/4cs6ORX8aKd6rtVdwAnnel,0.794,0.577,0.37,2,0.0708,-8.549,1,0.111,82.46,4,0.645,2007,4.993333333
6530,430,539dFCMA8lfEElDPgGpcIB,All My Friends Say,63,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,242800,FALSE,1,['href'],2WqHN90AQgk95Str6hWCt9,I'll Stay Me,1/1/2007 0:00,album,11,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,contemporary country;country;country road,8483472,0.0439,https://api.spotify.com/v1/audio-analysis/539dFCMA8lfEElDPgGpcIB,0.683,0.9,0,9,0.177,-4.422,1,0.0333,117.036,4,0.962,2007,4.046666667
6531,431,5k3VjTwIsOjQ2woGz3Yx71,Can't Help but Wait,68,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,206413,FALSE,7,['href'],6vnUL0NxqV1JrBvYW1M2wn,Trey Day,10/1/2007 0:00,album,13,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,dance pop;r&b;southern hip hop;trap;urban contemporary,7425708,0.358,https://api.spotify.com/v1/audio-analysis/5k3VjTwIsOjQ2woGz3Yx71,0.699,0.699,0,8,0.0912,-5.564,0,0.0737,94.977,4,0.611,2007,3.440216667
6532,432,2EDRUNdur7CGV2W2mwIRoS,Feeling Alright,63,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,266400,FALSE,4,['href'],581TFVtaXAO5GeU5Ry324y,Courage to Grow,6/8/2007 0:00,album,12,Rebelution,2WjvvwAX0mdWwq3aFuUdtc,2WjvvwAX0mdWwq3aFuUdtc,Rebelution,reggae rock,820003,0.0387,https://api.spotify.com/v1/audio-analysis/2EDRUNdur7CGV2W2mwIRoS,0.836,0.584,0,7,0.102,-8.219,1,0.0793,134.204,4,0.68,2007,4.44
6533,433,1BLfQ6dPXmuDrFmbdfW7Jl,A Little Piece of Heaven,71,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,480706,TRUE,9,['href'],3Id3VUk9jSKBD1guNo1buF,Avenged Sevenfold,10/26/2007 0:00,album,12,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,alternative metal;nu metal,6470603,0.0244,https://api.spotify.com/v1/audio-analysis/1BLfQ6dPXmuDrFmbdfW7Jl,0.486,0.881,0,2,0.429,-5.623,0,0.0474,144.997,4,0.667,2007,8.011766667
6534,434,1vwUsp52io0AGQ5yv470IC,Take You Down,69,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,245933,FALSE,3,['href'],6p5pW2WwgVECsOhrXPAyhI,Exclusive (Expanded Edition),11/6/2007 0:00,album,18,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,pop rap;r&b;rap,20406521,0.107,https://api.spotify.com/v1/audio-analysis/1vwUsp52io0AGQ5yv470IC,0.387,0.64,0,11,0.319,-5.817,0,0.081,59.989,4,0.617,2007,4.098883333
6535,435,3G9ETaH55bMQx8hwNhAgbU,The Stable Song,65,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,360933,FALSE,2,['href'],7ecZGh7SICLEkqqkBNXfvE,"That Sea, The Gambler",1/1/2007 0:00,album,11,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,indie folk;pop folk;stomp and flutter;stomp and holler,784444,0.633,https://api.spotify.com/v1/audio-analysis/3G9ETaH55bMQx8hwNhAgbU,0.626,0.432,0.00239,2,0.127,-11.948,1,0.0283,137.93,4,0.361,2007,6.01555
6536,436,0DkmhHO4yyqCJFjosmmWPU,Almost Easy,68,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,234093,FALSE,2,['href'],3Id3VUk9jSKBD1guNo1buF,Avenged Sevenfold,10/26/2007 0:00,album,12,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,alternative metal;nu metal,6470603,0.0000356,https://api.spotify.com/v1/audio-analysis/0DkmhHO4yyqCJFjosmmWPU,0.378,0.959,0.000138,6,0.102,-4.615,1,0.062,174.932,4,0.338,2007,3.90155
6537,437,07Tx168RSsUS1HqkDIOZbH,Cupid Shuffle,66,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,231360,FALSE,5,['href'],1tDyAU95D65Shy34JxsQCu,Time for a Change,9/11/2007 0:00,album,12,Cupid,0lax1ZgWclW6mZFaGu27MM,0lax1ZgWclW6mZFaGu27MM,Cupid,kids dance party,33799,0.191,https://api.spotify.com/v1/audio-analysis/07Tx168RSsUS1HqkDIOZbH,0.785,0.582,0,5,0.2,-4.877,0,0.237,71.774,4,0.861,2007,3.856
